date,open,high,low,close,volume,SMA
2023-03-21,366.4200134277344,368.4100036621094,364.8800048828125,367.8800048828125,4117600.0,362.497998046875
2023-03-22,367.7799987792969,371.2200012207031,361.6600036621094,361.7799987792969,4094800.0,363.3059997558594
2023-03-23,364.4800109863281,368.2900085449219,360.1199951171875,362.6400146484375,4787200.0,363.0620056152344
2023-03-24,359.9800109863281,363.6300048828125,357.7200012207031,363.55999755859375,3740400.0,363.7980041503906
2023-03-27,365.7300109863281,366.4299926757813,363.3999938964844,364.1600036621094,4144800.0,364.00400390625
2023-03-28,363.5400085449219,364.2000122070313,361.6799926757813,363.5199890136719,2413700.0,363.1320007324219
2023-03-29,367.3999938964844,368.9400024414063,366.2900085449219,368.6900024414063,3636100.0,364.5140014648438
2023-03-30,371.2300109863281,371.4800109863281,369.1000061035156,370.8900146484375,3316700.0,366.16400146484375
2023-03-31,371.7799987792969,376.3399963378906,371.6499938964844,376.0700073242188,4159800.0,368.6660034179688
2023-04-03,375.6000061035156,377.9100036621094,375.2200012207031,377.55999755859375,3525300.0,371.34600219726565
2023-04-04,378.1900024414063,378.3999938964844,374.1300048828125,375.4299926757813,2713300.0,373.72800292968753
2023-04-05,374.7099914550781,375.4200134277344,372.8900146484375,374.5199890136719,3227700.0,374.8940002441406
2023-04-06,373.6700134277344,376.1900024414063,372.7200012207031,375.9500122070313,3076200.0,375.9059997558594
2023-04-10,373.5499877929688,376.3900146484375,372.9599914550781,376.3599853515625,2671100.0,375.9639953613281
2023-04-11,376.8999938964844,377.760009765625,375.6900024414063,376.4100036621094,3069000.0,375.73399658203124
2023-04-12,378.3999938964844,378.6199951171875,374.3200073242188,374.9100036621094,3624200.0,375.6299987792969
2023-04-13,375.9100036621094,380.1700134277344,375.4400024414063,379.7699890136719,2680900.0,376.67999877929685
2023-04-14,379.2699890136719,381.3299865722656,376.7200012207031,378.989990234375,2981700.0,377.2879943847656
2023-04-17,378.8399963378906,380.3200073242188,377.6799926757813,380.2799987792969,2721000.0,378.0719970703125
2023-04-18,381.8399963378906,381.9200134277344,379.239990234375,380.5400085449219,3019300.0,378.897998046875
2023-04-19,378.7300109863281,381.3299865722656,378.6700134277344,380.5199890136719,2671300.0,380.0199951171875
2023-04-20,377.7799987792969,380.0700073242188,376.9400024414063,378.3699951171875,2953200.0,379.7399963378906
2023-04-21,378.6799926757813,379.1000061035156,376.8200073242188,378.5899963378906,2762300.0,379.6599975585938
2023-04-24,378.4800109863281,379.4700012207031,377.2300109863281,379.0899963378906,2310400.0,379.4219970703125
2023-04-25,377.1799926757813,377.7000122070313,373.0199890136719,373.1000061035156,3795400.0,377.9339965820312
2023-04-26,373.6600036621094,374.6799926757813,370.9800109863281,371.4400024414063,3766900.0,376.1179992675781
2023-04-27,373.8900146484375,379.1300048828125,373.6700134277344,378.80999755859375,4302400.0,376.20599975585935
2023-04-28,378.0400085449219,382.1199951171875,378.0,382.0499877929688,3386900.0,376.89799804687505
2023-05-01,381.7300109863281,383.6400146484375,381.5199890136719,381.7900085449219,3069300.0,377.4380004882813
2023-05-02,381.05999755859375,381.1099853515625,374.6700134277344,377.510009765625,4311600.0,378.32000122070315
2023-05-03,377.9100036621094,380.2000122070313,374.6000061035156,374.8800048828125,5513000.0,379.00800170898435
2023-05-04,373.8399963378906,374.1099853515625,370.9200134277344,372.1400146484375,4421500.0,377.67400512695315
2023-05-05,375.739990234375,380.0899963378906,375.4299926757813,378.9700012207031,3134100.0,377.0580078125
2023-05-08,379.4100036621094,379.6199951171875,377.8800048828125,379.1799926757813,2957600.0,376.5360046386719
2023-05-09,377.7099914550781,378.5799865722656,377.3299865722656,377.5400085449219,2271000.0,376.54200439453126
2023-05-10,380.2799987792969,380.8299865722656,375.6400146484375,379.1900024414063,3512900.0,377.40400390625
2023-05-11,378.4700012207031,378.8800048828125,376.6700134277344,378.6600036621094,2676600.0,378.7080017089844
2023-05-12,379.8500061035156,380.010009765625,375.8399963378906,378.1499938964844,2530300.0,378.54400024414065
2023-05-15,378.739990234375,379.8399963378906,376.9100036621094,379.4599914550781,3882600.0,378.6
2023-05-16,378.3900146484375,379.2799987792969,376.9100036621094,376.9500122070313,2275300.0,378.48200073242185
2023-05-17,378.8500061035156,382.0899963378906,377.2799987792969,381.4500122070313,3222600.0,378.93400268554694
2023-05-18,381.260009765625,385.5700073242188,381.0,385.1799926757813,3340600.0,380.2380004882813
2023-05-19,386.0199890136719,386.5400085449219,383.4400024414063,384.5700073242188,3646600.0,381.5220031738282
2023-05-22,384.6600036621094,386.2300109863281,383.4700012207031,384.7799987792969,2784000.0,382.5860046386719
2023-05-23,383.1900024414063,384.1099853515625,380.0799865722656,380.4800109863281,2887300.0,383.29200439453126
2023-05-24,378.9100036621094,379.25,376.5700073242188,377.6300048828125,3611600.0,382.5280029296875
2023-05-25,380.989990234375,382.2799987792969,378.9200134277344,380.9200134277344,3315900.0,381.67600708007814
2023-05-26,381.6400146484375,386.5700073242188,381.5400085449219,385.8699951171875,3042800.0,381.9360046386719
2023-05-30,387.760009765625,388.260009765625,384.760009765625,385.989990234375,3968500.0,382.1780029296875
2023-05-31,384.30999755859375,385.1600036621094,382.4200134277344,383.8900146484375,4205300.0,382.86000366210936
2023-06-01,384.2000122070313,388.5700073242188,382.9700012207031,387.5700073242188,3563600.0,384.84800415039064
2023-06-02,390.0799865722656,393.9599914550781,389.5400085449219,393.260009765625,7365800.0,387.3160034179688
2023-06-05,393.5400085449219,394.7699890136719,391.7900085449219,392.5,3481200.0,388.6420043945312
2023-06-06,392.0499877929688,393.7900085449219,391.4100036621094,393.30999755859375,2894700.0,390.106005859375
2023-06-07,393.6700134277344,394.760009765625,391.5400085449219,392.0199890136719,3942900.0,391.73200073242185
2023-06-08,391.9599914550781,394.7300109863281,391.2900085449219,394.3699951171875,3455400.0,393.0919982910156
2023-06-09,395.0499877929688,396.9299926757813,394.0799865722656,395.0299987792969,3060100.0,393.44599609375
2023-06-12,395.9800109863281,398.6900024414063,395.2999877929688,398.6600036621094,3792700.0,394.67799682617186
2023-06-13,400.0199890136719,401.8500061035156,399.3999938964844,401.2900085449219,3913100.0,396.2739990234375
2023-06-14,401.6099853515625,403.4400024414063,398.4599914550781,401.6000061035156,5161300.0,398.19000244140625
2023-06-15,401.0,407.9299926757813,400.8900146484375,406.75,5285000.0,400.66600341796874
2023-06-16,408.6900024414063,408.760009765625,404.8900146484375,405.25,5132700.0,402.7100036621094
2023-06-20,403.489990234375,404.3200073242188,401.260009765625,403.3800048828125,4242900.0,403.65400390625
2023-06-21,402.30999755859375,403.05999755859375,400.6700134277344,401.1700134277344,3423500.0,403.6300048828125
2023-06-22,400.2799987792969,402.7200012207031,399.9500122070313,402.6300048828125,3141000.0,403.83600463867185
2023-06-23,399.3299865722656,401.2799987792969,398.9299926757813,399.6099853515625,4205300.0,402.4080017089844
2023-06-26,399.0400085449219,400.8599853515625,397.7300109863281,397.9599914550781,3250700.0,400.95
2023-06-27,398.7999877929688,402.9299926757813,398.3900146484375,402.3699951171875,4302400.0,400.747998046875
2023-06-28,401.3500061035156,403.489990234375,400.7099914550781,402.5499877929688,4320700.0,401.0239929199219
2023-06-29,400.6000061035156,402.6700134277344,400.1900024414063,402.510009765625,3914800.0,400.9999938964844
2023-06-30,405.3999938964844,408.2200012207031,405.2900085449219,407.2799987792969,5160100.0,402.53399658203125
2023-07-03,406.9200134277344,408.05999755859375,406.6799926757813,408.05999755859375,2372000.0,404.5539978027344
2023-07-05,406.010009765625,407.8399963378906,406.010009765625,407.1499938964844,4230100.0,405.50999755859374
2023-07-06,403.7799987792969,404.3500061035156,401.55999755859375,403.8299865722656,6040300.0,405.7659973144531
2023-07-07,403.0299987792969,406.6799926757813,402.7099914550781,402.8900146484375,3672200.0,405.8419982910156
2023-07-10,402.6300048828125,404.1099853515625,402.05999755859375,403.9700012207031,3362300.0,405.17999877929685
2023-07-11,404.7699890136719,407.0,403.7699890136719,406.55999755859375,3181900.0,404.8799987792969
2023-07-12,410.1900024414063,411.1300048828125,408.7900085449219,409.760009765625,4246400.0,405.402001953125
2023-07-13,411.5400085449219,413.80999755859375,411.1300048828125,413.1000061035156,3273400.0,407.256005859375
2023-07-14,413.9400024414063,414.7099914550781,412.0799865722656,412.7699890136719,3678400.0,409.23200073242185
2023-07-17,412.6499938964844,415.25,412.6300048828125,414.2099914550781,2963700.0,411.2799987792969
2023-07-18,413.9100036621094,417.9299926757813,413.5400085449219,417.3500061035156,3597300.0,413.43800048828126
2023-07-19,418.0700073242188,419.3699951171875,417.489990234375,418.25,3494900.0,415.13599853515626
2023-07-20,417.2999877929688,418.1600036621094,414.8200073242188,415.5199890136719,4085000.0,415.6199951171875
2023-07-21,417.1099853515625,417.2999877929688,415.4800109863281,415.5700073242188,3175700.0,416.17999877929685
2023-07-24,416.5799865722656,418.1000061035156,416.0199890136719,417.3299865722656,3471100.0,416.8039978027344
2023-07-25,417.0799865722656,419.6499938964844,417.0700073242188,418.55999755859375,3949300.0,417.04599609375
2023-07-26,417.6199951171875,419.8900146484375,416.5799865722656,418.6600036621094,6138800.0,417.12799682617185
2023-07-27,421.7900085449219,422.1499938964844,414.9200134277344,415.8200073242188,4149400.0,417.18800048828126
2023-07-28,418.9299926757813,420.6199951171875,418.1600036621094,419.8699951171875,2701200.0,418.047998046875
2023-07-31,420.3200073242188,420.9700012207031,419.0499877929688,420.6799926757813,3452100.0,418.71799926757814
2023-08-01,419.260009765625,420.0799865722656,418.5499877929688,419.3800048828125,3118000.0,418.8820007324219
2023-08-02,416.4599914550781,416.7000122070313,412.8800048828125,413.5700073242188,4973700.0,417.86400146484374
2023-08-03,411.6799926757813,414.1900024414063,411.0899963378906,412.3999938964844,3022300.0,417.17999877929685
2023-08-04,414.1499938964844,416.1300048828125,410.0299987792969,410.3800048828125,5714600.0,415.28200073242186
2023-08-07,412.2900085449219,414.239990234375,411.6400146484375,414.0799865722656,2598000.0,413.9619995117188
2023-08-08,411.760009765625,412.739990234375,409.1300048828125,412.2900085449219,3780100.0,412.54400024414065
2023-08-09,412.6600036621094,412.7300109863281,408.8500061035156,409.5499877929688,3145900.0,411.7399963378906
2023-08-10,411.7999877929688,415.0499877929688,408.6199951171875,409.7900085449219,4588300.0,411.21799926757814
2023-08-11,407.9500122070313,410.4100036621094,407.3399963378906,409.4100036621094,2917900.0,411.0239990234375
2023-08-14,408.55999755859375,411.739990234375,408.30999755859375,411.7200012207031,2772900.0,410.552001953125
2023-08-15,410.0899963378906,411.7099914550781,406.4100036621094,407.0,4686100.0,409.49400024414064
2023-08-16,406.5899963378906,408.1099853515625,403.8699951171875,403.989990234375,3353700.0,408.3820007324219
2023-08-17,405.3299865722656,405.5799865722656,400.3699951171875,400.7200012207031,7102500.0,406.5679992675781
2023-08-18,398.1700134277344,402.0199890136719,397.8500061035156,401.0899963378906,4156500.0,404.90399780273435
2023-08-21,402.1400146484375,404.3900146484375,399.989990234375,403.739990234375,3292400.0,403.30799560546876
2023-08-22,405.3500061035156,405.3999938964844,402.05999755859375,402.6099853515625,2648100.0,402.42999267578125
2023-08-23,403.55999755859375,407.6700134277344,403.4700012207031,406.9500122070313,3250000.0,403.0219970703125
2023-08-24,408.6000061035156,409.0799865722656,401.3999938964844,401.5400085449219,3458800.0,403.1859985351563
2023-08-25,403.0799865722656,405.7999877929688,399.7099914550781,404.2000122070313,4417800.0,403.80800170898436
2023-08-28,406.3599853515625,407.4400024414063,405.1000061035156,406.8599853515625,3236700.0,404.4320007324219
2023-08-29,406.7799987792969,412.9800109863281,406.5700073242188,412.6400146484375,3482700.0,406.43800659179686
2023-08-30,413.0299987792969,415.0299987792969,412.3999938964844,414.3599853515625,3004500.0,407.9200012207031
2023-08-31,414.9800109863281,416.1199951171875,413.6600036621094,413.8299865722656,4751100.0,410.37799682617185
2023-09-01,416.4599914550781,416.8800048828125,413.2099914550781,414.7099914550781,3587100.0,412.47999267578126
2023-09-05,414.2000122070313,414.4700012207031,412.7699890136719,412.8999938964844,4426700.0,413.6879943847656
2023-09-06,412.1000061035156,412.1300048828125,407.8299865722656,410.0499877929688,3744100.0,413.16998901367185
2023-09-07,407.1700134277344,409.4299926757813,406.8599853515625,408.8299865722656,2245800.0,412.0639892578125
2023-09-08,408.8200073242188,410.8399963378906,408.489990234375,409.3900146484375,4124400.0,411.1759948730469
2023-09-11,411.8800048828125,412.3800048828125,410.2900085449219,412.0799865722656,3346600.0,410.6499938964844
2023-09-12,410.7000122070313,412.1499938964844,409.2900085449219,409.8699951171875,7595300.0,410.043994140625
2023-09-13,410.0299987792969,411.3999938964844,408.989990234375,410.3500061035156,2529700.0,410.1039978027344
2023-09-14,412.6700134277344,414.510009765625,411.4200134277344,413.8999938964844,3660900.0,411.1179992675781
2023-09-15,412.3399963378906,412.6700134277344,408.4800109863281,408.739990234375,3999700.0,410.9879943847656
2023-09-18,408.5799865722656,410.3399963378906,408.1600036621094,409.1900024414063,3014600.0,410.4099975585938
2023-09-19,408.2200012207031,408.80999755859375,405.7099914550781,408.3699951171875,3623300.0,410.10999755859376
2023-09-20,409.4599914550781,409.8399963378906,404.3299865722656,404.5499877929688,4009400.0,408.9499938964844
2023-09-21,401.7999877929688,402.0499877929688,397.6900024414063,397.9200134277344,4621000.0,405.7539978027344
2023-09-22,398.7999877929688,400.3299865722656,396.55999755859375,396.9599914550781,7204200.0,403.397998046875
2023-09-25,395.760009765625,398.6400146484375,395.3699951171875,398.6099853515625,3227900.0,401.28199462890626
2023-09-26,395.7200012207031,396.3599853515625,391.9599914550781,392.760009765625,5734700.0,398.1599975585938
2023-09-27,393.8399963378906,394.3900146484375,389.4500122070313,392.8500061035156,4837700.0,395.82000122070315
2023-09-28,390.8699951171875,395.2699890136719,390.3299865722656,393.6400146484375,4065800.0,394.96400146484376
2023-09-29,396.6199951171875,396.739990234375,391.2999877929688,392.7000122070313,5762900.0,394.11200561523435
2023-10-02,391.8999938964844,393.760009765625,389.9700012207031,392.6700134277344,5886200.0,392.92401123046875
2023-10-03,390.5799865722656,391.9299926757813,386.0299987792969,387.3900146484375,6886700.0,391.8500122070312
2023-10-04,387.7300109863281,390.8500061035156,386.3999938964844,390.239990234375,4333700.0,391.3280090332031
2023-10-05,389.8900146484375,390.7900085449219,386.9500122070313,389.9100036621094,3329100.0,390.5820068359375
2023-10-06,387.6900024414063,396.0899963378906,386.4100036621094,394.55999755859375,4896100.0,390.95400390625
2023-10-09,392.7699890136719,397.6900024414063,392.30999755859375,397.1900024414063,2959500.0,391.85800170898443
2023-10-10,397.7699890136719,401.6799926757813,397.3900146484375,399.239990234375,3289600.0,394.2279968261719
2023-10-11,400.2699890136719,401.0899963378906,397.989990234375,400.9299926757813,4181800.0,396.3659973144531
2023-10-12,401.4800109863281,401.7999877929688,396.2000122070313,398.5199890136719,3872900.0,398.08799438476564
2023-10-13,399.80999755859375,400.9599914550781,394.9599914550781,396.4200134277344,3769800.0,398.4599975585937
2023-10-16,398.5700073242188,401.6000061035156,398.3399963378906,400.5700073242188,5150900.0,399.13599853515626
2023-10-17,397.6300048828125,402.5,397.30999755859375,400.5799865722656,4214600.0,399.40399780273435
2023-10-18,398.8900146484375,399.80999755859375,394.2200012207031,395.2200012207031,7329300.0,398.2619995117187
2023-10-19,395.9700012207031,397.6000061035156,391.1400146484375,391.8699951171875,6708900.0,396.9320007324219
2023-10-20,391.3800048828125,391.8200073242188,386.8399963378906,386.989990234375,7546900.0,395.04599609375
2023-10-23,385.4800109863281,389.9400024414063,383.8500061035156,386.30999755859375,5537100.0,392.193994140625
2023-10-24,388.2799987792969,390.260009765625,386.5499877929688,389.2000122070313,4451500.0,389.9179992675781
2023-10-25,387.6000061035156,387.6799926757813,383.1199951171875,383.7099914550781,5471200.0,387.6159973144531
2023-10-26,382.6300048828125,383.3999938964844,378.1499938964844,379.0,6959400.0,385.0419982910156
2023-10-27,380.5299987792969,380.8900146484375,375.9500122070313,377.3200073242188,5638800.0,383.10800170898443
2023-10-30,379.9100036621094,382.7999877929688,378.7099914550781,381.8599853515625,5795800.0,382.2179992675782
2023-10-31,382.3500061035156,384.4800109863281,380.55999755859375,384.1700134277344,4523200.0,381.2119995117188
2023-11-01,385.0899963378906,389.0799865722656,384.6199951171875,388.3999938964844,5549200.0,382.15
2023-11-02,391.9299926757813,395.9100036621094,391.9200134277344,395.7799987792969,4752200.0,385.50599975585936
2023-11-03,397.9200134277344,400.8500061035156,397.8399963378906,399.4400024414063,5980300.0,389.92999877929685
2023-11-06,400.1199951171875,400.7300109863281,398.4599914550781,400.2099914550781,4007100.0,393.6
2023-11-07,400.260009765625,402.0400085449219,399.2300109863281,401.3399963378906,3358600.0,397.03399658203125
2023-11-08,401.989990234375,402.5,399.55999755859375,401.6700134277344,3731900.0,399.68800048828126
2023-11-09,402.80999755859375,402.8800048828125,398.2099914550781,398.6400146484375,4145600.0,400.2600036621094
2023-11-10,400.5899963378906,405.1099853515625,399.1400146484375,404.8599853515625,3992800.0,401.3440002441406
2023-11-13,403.5899963378906,405.489990234375,402.8200073242188,404.4500122070313,2872900.0,402.19200439453124
2023-11-14,410.0400085449219,413.510009765625,409.8900146484375,412.2200012207031,6973100.0,404.3680053710938
2023-11-15,413.5400085449219,414.7200012207031,412.3699951171875,413.1199951171875,4414800.0,406.6580017089844
2023-11-16,412.739990234375,413.9500122070313,411.75,413.7000122070313,3798900.0,409.6700012207031
2023-11-17,413.9400024414063,414.7900085449219,412.8699951171875,414.30999755859375,4696200.0,411.56000366210935
2023-11-20,413.989990234375,418.2000122070313,413.9800109863281,417.4299926757813,3517600.0,414.1559997558594
2023-11-21,416.3999938964844,416.8399963378906,415.2999877929688,416.3399963378906,5248200.0,414.97999877929686
2023-11-22,418.0700073242188,419.30999755859375,417.05999755859375,418.1400146484375,3692800.0,415.9840026855469
2023-11-24,418.1900024414063,418.489990234375,417.8399963378906,418.3699951171875,1351300.0,416.9179992675781
2023-11-27,417.7900085449219,418.5299987792969,417.2300109863281,417.6400146484375,3632600.0,417.58400268554686
2023-11-28,417.25,419.25,416.7099914550781,418.0499877929688,3382400.0,417.7080017089844
2023-11-29,420.05999755859375,421.1199951171875,417.3699951171875,417.7799987792969,4092600.0,417.9960021972656
2023-11-30,418.5400085449219,419.7000122070313,416.5700073242188,419.3999938964844,4405700.0,418.247998046875
2023-12-01,418.8299865722656,422.3699951171875,418.25,421.8599853515625,4971600.0,418.94599609375
2023-12-04,418.6499938964844,419.8699951171875,417.5,419.739990234375,5806100.0,419.3659912109375
2023-12-05,418.3399963378906,420.4700012207031,418.0,419.6099853515625,3419300.0,419.67799072265626
2023-12-06,421.6099853515625,421.6700134277344,417.4599914550781,417.8599853515625,4201800.0,419.69398803710936
2023-12-07,419.80999755859375,421.6700134277344,419.2799987792969,421.1300048828125,3248300.0,420.039990234375
2023-12-08,420.3699951171875,423.3699951171875,420.1499938964844,422.9200134277344,5121800.0,420.2519958496094
2023-12-11,422.4100036621094,424.7099914550781,422.2200012207031,424.55999755859375,5247100.0,421.21599731445315
2023-12-12,424.2200012207031,426.6700134277344,423.2699890136719,426.6700134277344,5982600.0,422.6280029296875
2023-12-13,426.8800048828125,432.6099853515625,426.510009765625,432.4800109863281,8659100.0,425.5520080566406
2023-12-14,434.2200012207031,435.3599853515625,431.239990234375,433.75,8349100.0,428.0760070800781
2023-12-15,433.1900024414063,434.25,432.239990234375,433.0899963378906,5281900.0,430.11000366210936
2023-12-18,434.6400146484375,436.3999938964844,434.4500122070313,435.5400085449219,4280500.0,432.306005859375
2023-12-19,436.0400085449219,438.2200012207031,435.9500122070313,438.1900024414063,4061500.0,434.61000366210936
2023-12-20,435.510009765625,437.30999755859375,429.8999938964844,430.0899963378906,5783200.0,434.1320007324219
2023-12-21,433.1300048828125,434.6400146484375,430.8599853515625,434.2799987792969,4621600.0,434.2380004882813
2023-12-22,435.4599914550781,436.8399963378906,433.4800109863281,435.2900085449219,4035200.0,434.6780029296875
2023-12-26,435.6700134277344,437.9200134277344,435.5799865722656,437.1000061035156,3835800.0,434.99000244140626
2023-12-27,436.8999938964844,438.0199890136719,436.4200134277344,437.8999938964844,4271000.0,434.9320007324219
2023-12-28,438.25,438.8399963378906,437.6600036621094,437.9700012207031,4703700.0,436.50800170898435
2023-12-29,437.8699951171875,438.3399963378906,434.9400024414063,436.7999877929688,4374400.0,437.0119995117187
