date,open,high,low,close,volume,SMA
2024-01-08,468.4299926757813,474.75,468.2999877929688,474.6000061035156,74879100.0,470.2480041503906
2024-01-09,471.8699951171875,474.9299926757813,471.3500061035156,473.8800048828125,65931400.0,470.49400634765624
2024-01-10,474.1600036621094,477.4500122070313,473.8699951171875,476.55999755859375,67310600.0,472.0480041503906
2024-01-11,477.5899963378906,478.1199951171875,472.260009765625,476.3500061035156,77940700.0,473.86200561523435
2024-01-12,477.8399963378906,478.6000061035156,475.2300109863281,476.6799926757813,57944000.0,475.61400146484374
2024-01-16,475.260009765625,476.6099853515625,473.05999755859375,474.9299926757813,85014900.0,475.67999877929685
2024-01-17,471.8200073242188,472.7900085449219,469.8699951171875,472.2900085449219,68843900.0,475.36199951171875
2024-01-18,474.010009765625,477.05999755859375,472.4200134277344,476.489990234375,91856200.0,475.347998046875
2024-01-19,477.6499938964844,482.7200012207031,476.5400085449219,482.4299926757813,110733300.0,476.5639953613281
2024-01-22,484.010009765625,485.2200012207031,482.7799987792969,483.4500122070313,75844900.0,477.9179992675781
2024-01-23,484.010009765625,485.1099853515625,482.8900146484375,484.8599853515625,49945300.0,479.90399780273435
2024-01-24,487.80999755859375,488.7699890136719,484.8800048828125,485.3900146484375,81765000.0,482.5239990234375
2024-01-25,487.5799865722656,488.30999755859375,485.3900146484375,488.0299987792969,72525000.0,484.8320007324219
2024-01-26,487.5899963378906,489.1199951171875,486.5400085449219,487.4100036621094,76641600.0,485.8280029296875
2024-01-29,487.7300109863281,491.4200134277344,487.1700134277344,491.2699890136719,61322800.0,487.3919982910156
2024-01-30,490.55999755859375,491.6199951171875,490.1099853515625,490.8900146484375,58618400.0,488.59800415039064
2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,126011100.0,488.09600219726565
2024-02-01,484.6300048828125,489.2300109863281,483.7999877929688,489.2000122070313,91891600.0,488.3300048828125
2024-02-02,489.6499938964844,496.0499877929688,489.2999877929688,494.3500061035156,99147700.0,489.71800537109374
2024-02-05,493.7000122070313,494.3800048828125,490.2300109863281,492.5499877929688,75757100.0,489.9740051269531
2024-02-06,493.5199890136719,494.3200073242188,492.0499877929688,493.9800109863281,55918600.0,490.5920043945313
2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,70556500.0,493.63600463867186
2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.3200073242188,52343600.0,495.4600036621094
2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.2000122070313,63979400.0,496.8300048828125
2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,56502300.0,498.51600952148436
2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,113099200.0,498.5360046386719
2024-02-14,496.7900085449219,499.0700073242188,494.3999938964844,498.5700073242188,68387800.0,498.6300048828126
2024-02-15,499.2900085449219,502.2000122070313,498.7999877929688,502.010009765625,61683000.0,499.3680053710938
2024-02-16,501.7000122070313,502.8699951171875,498.75,499.510009765625,75461200.0,499.0300048828125
2024-02-20,497.7200012207031,498.4100036621094,494.4500122070313,496.760009765625,71736700.0,498.1860046386719
2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,59603800.0,498.8120056152344
2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,76402500.0,500.59800415039064
2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,61321800.0,501.76600341796876
2024-02-26,508.2999877929688,508.75,505.8599853515625,505.989990234375,50386700.0,503.06199951171874
2024-02-27,506.7000122070313,507.1600036621094,504.75,506.9299926757813,48854500.0,505.09599609375
2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,56506600.0,506.9059997558594
2024-02-29,508.0700073242188,509.739990234375,505.3500061035156,508.0799865722656,83924800.0,507.0219970703125
2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,76805900.0,508.02199096679686
